92.8527674,10,2.931196282,45.97274066,20.66125126,199.6404097,817.6692283,1.744121074,0.099800012,1.01209,0.823,0,1.380527219,0.08859375,0.015627254,0.075167038,29.12234536,443,1.81072968,43.26581162,3628108539,202.3214429,239.4368328,1.741693315,0.191347289,1.03878,0.1375,0,1.145323732,0.0740625,0.019628531,0,21.53191692,262890,1.311937145,1833822032,13.82040317,86.24592281,156.2592602,2.761082533,0.703069047,0.97414,0.2022,0,0.891261618,0.07140625,0.006532076,0.001982183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197572285
92.8527674,10,2.931196282,45.97274066,20.66125126,199.6404097,817.6692283,1.744121074,0.099800012,1.01209,0.823,0,1.380527219,0.078125,0.018212515,0.075167038,31.54461656,426,2.042577251,43.29372719,23.59611057,220.4923643,256.1293589,1.590486195,0.203244314,1.03878,0.1375,0,1.067230873,0.088125,0.019785907,0,20.52059434,304264,1.593444249,47.58385255,12.61381717,98.39999007,154.3503156,2.792956273,0.554975029,0.97414,0.2022,0,0.787736809,0.07203125,0.010724159,0.001982183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197572285
92.8527674,10,2.931196282,45.97274066,20.66125126,199.6404097,817.6692283,1.744121074,0.099800012,1.01209,0.823,0,1.380527219,0.0846875,0.017466572,0.075167038,27.01008144,638,1.576414082,44.22218251,24.52979157,194.1328334,241.0251638,1.791204473,0.186490911,1.03878,0.1993,0,1.182072577,0.088125,0.020250901,0,20.29877172,574652,1.219443925,51.67327262,13.03793979,92.49765665,148.250323,2.641160404,0.498021065,0.97414,0.3238,0,0.830847313,0.07890625,0.012059044,0.001982183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188946678
75.83986764,29,2.931196282,45.97274066,20.66125126,199.6404097,817.6692283,1.744121074,0.099800012,1.01209,0.8723,0,1.380527219,0.08,0.018257963,0.075167038,30.19808132,679,2.037363597,45.99774196,24.67659848,231.501643,259.4616968,1.612582581,0.199933652,1.03878,0.1993,0,0.991299682,0.0821875,0.018829627,0,16.03799044,149161,0.904121966,60.04887633,19.56506357,117.0934045,169.1720426,2.710853115,0.333733841,0.97414,0.3238,0,0.772727796,0.08109375,0.014724684,0.001982183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188946678
22.21961797,241,2.931196282,45.97274066,20.66125126,199.6404097,817.6692283,1.744121074,0.099800012,1.01209,0.8723,0,1.380527219,0.09046875,0.016063326,0.075167038,26.66806151,662,2.095807671,44.54625609,25.97523257,252.8151932,325.3362043,1.661633153,0.202794702,1.03878,0.1993,0,1.017103787,0.0909375,0.018420598,0,24.02520135,53542,0.929435668,62.39881357,30.58824962,135.7303103,180.8508136,3.503434534,0.832416532,0.97414,0.3238,0,0.759034015,0.0878125,0.012636719,0.006124722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186046744
23.28327649,178,1.574821909,47.7234417,28.90025806,199.6404097,817.6692283,1.744121074,0.099800012,1.01209,0.8723,0,1.380527219,0.0865625,0.016521184,0.075167038,29.07749204,456,1.821198569,47.82037337,26.24125909,201.8204942,325.3362043,1.661633153,0.202794702,1.01638,0.2722,0,2.586002876,0.08546875,0.020442082,0,22.94232265,104105,1.014413955,44.02858222,23.58483015,129.0776692,170.8099644,2.279494385,0.40199964,1.0404,0.5225,0,0.927535261,0.0771875,0.012520658,0.006124722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251705943
26.36462503,100,1.733202051,51.96658548,29.02932936,343.7409167,817.6692283,1.744121074,0.099800012,1.00965,0.8917,0,1.380527219,0.08046875,0.018766526,0.075167038,32.30522579,446,1.834767902,47.02968256,29.96369105,302.8718488,388.348022,1.589812147,0.234314618,1.01638,0.2722,0,0.793606069,0.08625,0.023952449,0,23.61617509,235264,1.28119317,52.01050833,18.33141341,107.3113738,164.7252341,2.591231062,0.440061797,1.0404,0.5225,0,0.962498965,0.08890625,0.012492488,0.006124722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07289055
24.9425005,183,1.38364011,52.62217519,35.20238323,180.8449836,817.6692283,1.744121074,0.099800012,1.00965,0.8917,0,1.380527219,0.08359375,0.017617939,0.075167038,29.67954547,237,1.960980708,45.03402887,26.07314588,259.1223212,294.6214641,1.653499628,0.229065679,1.01638,0.2722,0,1.035950119,0.09203125,0.021616587,0,22.54591326,335472,1.45642917,41.33944871,14.14753437,88.52412501,133.1560574,2.687528944,0.46685273,1.0404,0.5225,0,0.922872698,0.08328125,0.012327599,0.006636971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166320256
31.31799137,9,1.38364011,52.62217519,35.20238323,180.8449836,817.6692283,1.744121074,0.099800012,1.01153,0.904,0,1.380527219,0.08890625,0.021301457,0.075167038,31.40504819,298,1.675489187,46.18226679,28.73381231,217.4035292,180.4191103,1.520123295,0.222387926,1.01638,0.2722,0,0.924952722,0.08828125,0.020283203,0,53.09926802,211,1.821439573,402.6562877,3.65218277,77.51039452,94.55255025,105.0448248,0.019806839,1.0404,0.5225,0,0.191757208,0.0828125,0.014716797,0.006636971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054351763
90.13765793,24,1.38364011,52.62217519,35.20238323,180.8449836,817.6692283,1.744121074,0.099800012,1.01153,0.904,0,1.380527219,0.0784375,0.016769456,0.075167038,23.78511096,168,1.675489187,46.18226679,28.73381231,397.5554215,403.7971641,1.520123295,0.037514583,0.96428,0.3368,0,1.961968321,0.0853125,0.020617864,0,55.4035653,177,2.088979897,399.3284135,6.458182436,91.56679819,117.5340008,111.3119663,0.018763051,1.01369,0.6894,0,0.169112515,0.086875,0.012217172,0.006636971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096103441
