0.06826445  0.03614007  0.03098917  0.05774267  0.02662484
0.07089336  0.09986279  0.01466242  0.13794007  0.13408981
0.05866405  0.04104263  0.04664308  0.07264927  0.05732512
0.04924853  0.03528229  0.03189132  0.05103884  0.04376682
0.0481836   0.00460738  0.06506164  0.14870428  0.18490766
0.03599704  0.01647092  0.04046405  0.18842578  0.01707162
0.06592667  0.00447483  0.05051139  0.19735332  0.12877793
0.00735384  0.04277135  0.01647636  0.0349427   0.19596664
0.00803469  0.05569202  0.00702255  0.0193539   0.04773051
0.01330767  0.05691044  0.01280102  0.02370047  0.08819926
0.02518635  0.05221259  0.00008868  0.00823815  0.08722653
0.00244566  0.05659607  0.01195033  0.02250232  0.01984841
0.0433941   0.05162162  0.02690731  0.00610443  0.06032494
0.06360027  0.04994813  0.04649256  0.00022389  0.04774485
0.00517546  0.05509794  0.00802611  0.01725983  0.04400042
0.00152411  0.06078737  0.03172055  0.00631321  0.07322967
0.00659325  0.05507248  0.05178292  0.0233594   0.07192464
0.00564678  0.05097966  0.02444239  0.01773619  0.03412285
0.00209848  0.04902915  0.0103049   0.05655479  0.19610362
0.04272817  0.0522215   0.06381121  0.00768323  0.08206768
0.05157644  0.05451831  0.04075066  0.01552885  0.06867764
0.01649268  0.04649285  0.0616615   0.08829757  0.00828137
0.03663508  0.0542648   0.02661494  0.01635861  0.05978541
0.07430366  0.06430729  0.03292554  0.01448172  0.0725694
0.0106886   0.04951195  0.02536235  0.00855887  0.03898326
0.05441552  0.04585125  0.03943384  0.0953339   0.02078258
0.07497907  0.04586031  0.05133007  0.09219733  0.00059522
0.04381069  0.07236591  0.0256056   0.08704762  0.06067745
0.00158567  0.05776885  0.03798871  0.11685135  0.00675227
0.06588487  0.03148884  0.03154889  0.11550344  0.02468329
0.00343684  0.08828722  0.02341256  0.0569236   0.1728859
0.01308301  0.01582931  0.04910841  0.18413736  0.19391893
0.06223107  0.02267069  0.03409553  0.01708447  0.08954472
0.03838334  0.04471792  0.04518979  0.1814718   0.05317902
0.04680544  0.01995734  0.04335422  0.15794553  0.02239059
0.02270171  0.08498878  0.06119699  0.04040186  0.07977868
0.02919231  0.08294137  0.06132536  0.08147895  0.17520506
0.06208355  0.0039082   0.03699423  0.13217158  0.09621958
0.03174848  0.08495581  0.03913744  0.09924731  0.00486874
0.05516221  0.05388145  0.02424304  0.08078125  0.06611343
0.04501344  0.09750716  0.05165935  0.0998055   0.07174713
0.04535186  0.05056849  0.03914326  0.07866985  0.00540555
0.04637321  0.02362943  0.02539929  0.02335486  0.05429175
0.00516383  0.04764112  0.06407463  0.04443198  0.19831045
0.06659561  0.00424989  0.05448637  0.06668332  0.10065937
0.0749331   0.07658224  0.05857783  0.07915348  0.00779359
0.05924337  0.0701157   0.05808641  0.06860483  0.09335356
0.03589763  0.05703557  0.02684984  0.02523044  0.07960028
0.03095258  0.05077834  0.05187901  0.00428316  0.06315789
0.03585162  0.072161    0.02167699  0.09948267  0.00166888
0.06430337  0.05854964  0.05516859  0.03096206  0.08803016
0.04026508  0.06048216  0.04515718  0.0986934   0.06391452
0.06866325  0.03887976  0.02969352  0.06434706  0.06678263
0.02525395  0.05120732  0.03311264  0.00569961  0.07260324
0.02571005  0.05598361  0.00638221  0.02097876  0.08164859
0.00716982  0.05568622  0.02030836  0.02059109  0.09496087
0.01172463  0.05420771  0.06778487  0.01523516  0.08426465
0.04412613  0.05126168  0.0296919   0.00664153  0.00702174
0.04164901  0.04161951  0.05462701  0.07207712  0.06906426
0.0107541   0.05091994  0.03117481  0.00293224  0.06134254
0.06342163  0.03712139  0.01621321  0.05724014  0.07149854
0.04903788  0.04978832  0.03303018  0.000263    0.0709155
0.03963404  0.04351451  0.01445093  0.08052213  0.07726351
0.07717591  0.00035171  0.02113525  0.13707087  0.14222182
0.05764591  0.02722967  0.0337466   0.02398526  0.01973755
0.00493183  0.03675849  0.01471281  0.05724664  0.18592626
0.02931905  0.07282365  0.03748519  0.09987964  0.05856935
0.03244757  0.04191254  0.03368407  0.07335048  0.03567336
0.04432092  0.0395027   0.0586634   0.06884584  0.03581646
0.00370893  0.03383725  0.03866215  0.05045017  0.0197583
0.01395363  0.05030547  0.06375002  0.00142585  0.04670607
0.04917755  0.01803068  0.06923873  0.1932225   0.10831469
0.07940723  0.02846788  0.03971565  0.02851736  0.18213004
0.03175576  0.06686696  0.05863063  0.08614162  0.06632981
0.04250578  0.05581359  0.04536271  0.02095643  0.06756579
0.01995207  0.04196254  0.02560898  0.07532232  0.03109076
0.0439478   0.03494909  0.02077432  0.05465032  0.00872596
0.0729274   0.01826641  0.00147058  0.19638445  0.18445149
0.05367351  0.03722304  0.03825196  0.06661688  0.19443392
0.0393054   0.05200294  0.02386036  0.01072589  0.02124061
0.06978826  0.03267643  0.0076407   0.04496769  0.17734952
0.00877505  0.03858315  0.01360423  0.06557676  0.02246009
0.03192807  0.07716984  0.05377714  0.01020913  0.04768837
0.04323343  0.06248662  0.06820135  0.0072365   0.09784974
0.07674263  0.05581031  0.03144818  0.02330638  0.05516698
0.07916472  0.03578853  0.06171637  0.05829712  0.01362225
0.07565168  0.0381467   0.03381774  0.06027262  0.012648
0.03273826  0.04188082  0.03695996  0.13965164  0.29499382
0.03868472  0.02085745  0.06467332  0.14036252  0.0195672
0.03477868  0.05141951  0.00872396  0.18009018  0.25613315
0.04674867  0.03944243  0.03372924  0.07136205  0.02013511
0.07902028  0.04610068  0.04358627  0.05404245  0.02852471
0.03551432  0.05191732  0.04066031  0.04991854  0.05430384
0.05909097  0.08614771  0.03739365  0.04641889  0.09477409
0.02816303  0.04377033  0.00688361  0.07963517  0.08592798
0.03582187  0.01204258  0.05986762  0.17499916  0.15382634
0.03234706  0.0357069   0.05393493  0.05343427  0.01780107
0.06226078  0.00377588  0.03254964  0.19501026  0.13388906
0.00049207  0.04541978  0.02932245  0.09074567  0.06631563
0.06604999  0.02869391  0.02293618  0.03795672  0.21696894
0.00411421  0.00841565  0.0238339   0.16673239  0.29147932
0.07611316  0.04325871  0.04735702  0.07955555  0.03087811
0.05772181  0.03435843  0.02569345  0.05118401  0.01532733
0.0044786   0.00936697  0.03850126  0.16807527  0.14206276
0.05801191  0.03773051  0.00391244  0.0181368   0.00648828
0.03474684  0.08284459  0.06153875  0.17807703  0.26890954
0.02388762  0.02445076  0.03386556  0.01652939  0.18268826
0.02954668  0.05347685  0.03317827  0.14546118  0.0078158
0.0630531   0.08581091  0.03149451  0.04021541  0.08057667
0.05438567  0.02928469  0.0462103   0.03424661  0.19930372
0.00517253  0.08773661  0.01143097  0.19706351  0.28765501
0.0103463   0.02236562  0.04357047  0.14859656  0.14380747
0.0796853   0.06309641  0.00389635  0.10525919  0.04293212
0.05444274  0.00603787  0.06469346  0.07616884  0.01603324
0.00078648  0.01063548  0.01073301  0.00092325  0.16371103
0.07116952  0.09367317  0.05515606  0.03845408  0.23921978
0.03190427  0.05064111  0.01922258  0.00174685  0.09072189
0.05778808  0.07274271  0.04881754  0.08791862  0.27904372
0.05259738  0.08217654  0.06059906  0.08393797  0.05606833
0.03943083  0.02677304  0.02654888  0.01030746  0.05094006
0.00369987  0.04976887  0.0015851   0.09018121  0.04720983
0.03953527  0.03254197  0.03849895  0.10479747  0.13590099
0.00128671  0.05624606  0.03596056  0.08540013  0.13029624
0.03801938  0.07404523  0.05781345  0.06277473  0.06323776
0.03606156  0.04909351  0.01939784  0.01418553  0.03544409
0.04786492  0.0591819   0.05180223  0.0038355   0.16776802
0.01670612  0.09963428  0.04018313  0.06649469  0.11955664
0.04741144  0.06624013  0.02577426  0.11327659  0.03414807
0.02748147  0.00035426  0.04252607  0.09847771  0.08435825
0.02989289  0.05878951  0.05316857  0.00334465  0.16507392
0.0246151   0.02212336  0.03058349  0.09167612  0.24050735
0.03047044  0.01156275  0.06546165  0.17205214  0.19930745
0.04885566  0.07231424  0.04511284  0.11798225  0.10793695
0.03522048  0.05992918  0.04809615  0.18540231  0.06605054
0.01514401  0.05067999  0.00756616  0.02437525  0.0003707
0.02886223  0.0080265   0.06578761  0.03954051  0.26721685
0.04028834  0.09568738  0.02098087  0.01411424  0.05493338
0.03421539  0.08450894  0.00177379  0.01879639  0.26731805
0.06499181  0.09252721  0.03494448  0.03581407  0.08962646
0.02251744  0.06652208  0.02042948  0.02738197  0.07605357
0.04956873  0.07354498  0.05909345  0.04382978  0.27186087
0.00428374  0.09692533  0.03917866  0.00802189  0.09486317
0.03279088  0.09196079  0.00939019  0.01668253  0.14197484
0.02462441  0.02923659  0.02260048  0.06258664  0.22020947
0.06402276  0.06354866  0.01101738  0.11575953  0.03903803
0.0448561   0.08830702  0.06325788  0.09225104  0.07698989
0.04534483  0.02928469  0.04262833  0.03462964  0.15682116
0.04003499  0.08773661  0.06687427  0.19383381  0.25992787
0.05791271  0.02236562  0.04624173  0.14993129  0.09440033
0.07168338  0.06309641  0.06036678  0.11223658  0.06984178
0.03907692  0.0730273   0.05122493  0.07012255  0.00790695
0.04239726  0.01063548  0.00781182  0.09656458  0.25487119
0.05768741  0.0806699   0.0464285   0.0247342   0.01164908
0.03567656  0.05064111  0.00863708  0.08240231  0.08843401
0.05547692  0.08633009  0.01323388  0.05020032  0.26628239
0.03736711  0.08217654  0.04391309  0.05596666  0.28345265
0.01935883  0.04888392  0.03446464  0.19560987  0.03493158
0.05346589  0.04976887  0.02889533  0.07507707  0.19877101
0.03953527  0.03254197  0.05533202  0.11173401  0.02819887
0.03041576  0.04026564  0.03595098  0.09855284  0.09410826
0.038326    0.07404523  0.05220919  0.07984801  0.26139323
0.0715113   0.04909351  0.02646355  0.0346037   0.0189426
0.03698881  0.0591819   0.04435886  0.00107283  0.25190251
0.04087805  0.09963428  0.03785667  0.06103916  0.0727187
0.04944334  0.06624013  0.05024887  0.10416037  0.00082227
0.01690641  0.00035426  0.03580335  0.09717574  0.04654364
0.05796584  0.05878951  0.00560315  0.09159211  0.13259108
0.06651958  0.02212336  0.01069763  0.08556056  0.15590713
0.0545079   0.01156275  0.01728836  0.17570836  0.16451804
0.04393897  0.07231424  0.05025027  0.02117651  0.13048315
0.06280086  0.05992918  0.04157627  0.06157677  0.18285566
0.00915873  0.00698408  0.0148926   0.07491058  0.00501263
0.07446081  0.0080265   0.05648349  0.08639996  0.24483235
0.02660282  0.09568738  0.02838383  0.07576771  0.08553623
0.03421539  0.08450894  0.0220498   0.06992033  0.25322149
0.0773238   0.03625097  0.03881576  0.04445083  0.07358644
0.07418015  0.00817725  0.02846123  0.03534265  0.23776081
0.03357513  0.07354498  0.0303321   0.05373882  0.08040726
0.02142944  0.09692533  0.00961677  0.01007232  0.02870295
0.05098992  0.09196079  0.04012288  0.02715741  0.17491687
0.04772548  0.02923659  0.05188599  0.0696282   0.11274536
0.03695038  0.06354866  0.05854637  0.1066706   0.03377425
0.03729362  0.02601072  0.0234991   0.00152168  0.17832377
0.01056878  0.02928469  0.01644295  0.03388868  0.15863972
0.05438918  0.08773661  0.0313994   0.19529409  0.22507146
0.00639166  0.02236562  0.02941435  0.1320378   0.01688874
0.06675286  0.03213141  0.05498356  0.09484768  0.08594039
0.06782481  0.0730273   0.03431624  0.0565095   0.23239016
0.03518286  0.01063548  0.02561175  0.08295527  0.11020139
0.00031943  0.0806699   0.03584055  0.03250757  0.01415647
0.05586161  0.02677455  0.03740824  0.00040791  0.05836073
0.03846196  0.07274271  0.02612824  0.00498664  0.27639104
0.02544888  0.08217654  0.02182433  0.00371257  0.01216468
0.04333196  0.02677304  0.04140902  0.01723157  0.22958752
0.01402623  0.04976887  0.0393226   0.05015042  0.23996764
0.06893407  0.03254197  0.06701761  0.10125905  0.06409442
0.07016265  0.04026564  0.03346586  0.05549501  0.15247863
0.06978646  0.07404523  0.04121308  0.01986613  0.25683038
0.07726054  0.01179188  0.0187402   0.09414627  0.07486798
0.01813398  0.0591819   0.02129847  0.05435582  0.15795386
0.03393745  0.09963428  0.06823435  0.0555301   0.18946548
0.00320319  0.06624013  0.03425716  0.10964872  0.01485203
0.00559525  0.00035426  0.03376083  0.08977763  0.28239008
0.05984797  0.05878951  0.00876514  0.00345683  0.16628546
0.04473919  0.02715364  0.00078484  0.09362422  0.06048657
0.07233092  0.01652163  0.0214587   0.17172117  0.00891999
0.03139111  0.07231424  0.06659604  0.18361602  0.22342287
0.01370672  0.05992918  0.04188593  0.05053239  0.14567789
0.03838303  0.00698408  0.03018807  0.0762892   0.03969852
0.02255918  0.0080265   0.03874409  0.02946634  0.13714525
0.05480216  0.09568738  0.0658425   0.00874929  0.04575779
0.04415452  0.08450894  0.0026426   0.00694522  0.15863388
0.00760728  0.03625097  0.05582494  0.03154422  0.20639221
0.04280569  0.00817725  0.03893138  0.02182934  0.16216349
0.07591848  0.07354498  0.04997765  0.03565899  0.21948108
0.02271891  0.09692533  0.03822615  0.00844589  0.05388675
0.06800451  0.09196079  0.00552721  0.02476029  0.06990912
0.0667426   0.02923659  0.02636872  0.06838349  0.00944078
0.02647476  0.06354866  0.02999932  0.11901238  0.05740319
0.00083585  0.02601072  0.04071234  0.0003648   0.04882413
0.00165193  0.08830702  0.04071234  0.09515588  0.05123268
0.06672956  0.07487681  0.01058889  0.07546128  0.01776754
0.04050197  0.07043837  0.02291286  0.19567838  0.1252374
0.03984304  0.01014178  0.00188589  0.19252511  0.18911807
0.02812079  0.02702136  0.03518636  0.09682896  0.13882264
0.00333495  0.01158112  0.03232354  0.08387265  0.05237675
0.04975129  0.07427567  0.06769018  0.12607006  0.10317475
0.07373645  0.04873244  0.02086736  0.05479184  0.09244265
0.00385471  0.08115928  0.06530904  0.06802289  0.05604715
0.00387054  0.01008956  0.06820809  0.09655007  0.05246794
0.07944888  0.08920786  0.03071898  0.19382131  0.25600548
0.04590731  0.03071317  0.04205586  0.1294995   0.29176148
0.02388861  0.04388302  0.0604483   0.01082389  0.12240267
0.01226574  0.02278128  0.03138893  0.17224983  0.10362278
0.02363879  0.03872402  0.01001025  0.01543635  0.0423722
0.03663769  0.06809227  0.0697618   0.03506209  0.08048104
0.01455098  0.04083929  0.032201    0.0181613   0.04882965
0.03209205  0.06505791  0.00522375  0.03595917  0.09679833
0.02297991  0.01817695  0.02988501  0.00475891  0.03089353
0.01361301  0.06823349  0.03085648  0.03261279  0.05024578
0.03486298  0.03628113  0.03307687  0.01364084  0.04354127
0.00682675  0.04852384  0.05208646  0.02135583  0.05266733
0.03409035  0.01142534  0.06753123  0.00419726  0.03855134
0.01141266  0.05189622  0.02154553  0.02334854  0.03548728
0.03300642  0.0164336   0.06634584  0.01006182  0.01988777
0.04636741  0.02248423  0.05007626  0.06322654  0.09958977
0.02123967  0.06167818  0.0657996   0.02570157  0.03970425
0.02643771  0.02736547  0.0307315   0.01528899  0.03668569
0.06434228  0.06057528  0.00134916  0.07939416  0.01205961
0.0053591   0.02493985  0.04013426  0.06313358  0.16985316
0.05440546  0.00372566  0.05606148  0.0395891   0.16046775
0.00908822  0.02733868  0.02173349  0.08902027  0.0740909
0.0038361   0.06448217  0.03115033  0.01180998  0.1049448
0.00792172  0.0777476   0.02449283  0.06682317  0.10683999
0.03206201  0.03882089  0.05360715  0.05764574  0.29579167
0.07320123  0.00788628  0.05701088  0.02635451  0.0581291
0.07098952  0.09772581  0.0464521   0.04850375  0.19383255
0.02600721  0.04233613  0.05088285  0.020874    0.07344098
0.05385649  0.08254489  0.03199569  0.0461374   0.01154728
0.03575935  0.08451101  0.01856353  0.16805946  0.0472467
0.05121816  0.07352884  0.03362864  0.06748095  0.15424088
0.05621276  0.00201883  0.03720183  0.05254621  0.0532854
0.04998372  0.04985963  0.06128356  0.0901648   0.19402717
0.07399878  0.02475804  0.03184455  0.16023744  0.00455967
0.04472664  0.06802987  0.01545726  0.04533849  0.0870555
0.00019622  0.06802987  0.06675557  0.0585121   0.0756269
0.02127206  0.07515296  0.0569487   0.157792    0.00532512
0.06156495  0.09564655  0.02689501  0.12416117  0.25501804
0.03913154  0.0897721   0.04118141  0.14269372  0.28405156
0.05060734  0.00930621  0.02429298  0.17747796  0.29102498
0.01412232  0.09235105  0.00419813  0.09644284  0.02856613
0.02594224  0.02760679  0.02461358  0.01256159  0.04327109
0.0430496   0.08419386  0.0487356   0.04147918  0.07388555
0.00968834  0.05933017  0.03159746  0.02433156  0.01540564
0.05216101  0.03874677  0.01327197  0.01608247  0.05127331
0.02400092  0.05067422  0.01866191  0.02633179  0.05644428
0.02393178  0.01768989  0.04419289  0.01540251  0.05278656
0.00632643  0.04959491  0.02149351  0.02189606  0.03392815
0.00308263  0.03989194  0.00126393  0.02030358  0.04608034
0.04928869  0.06516018  0.06615093  0.03209389  0.05248035
0.05391378  0.05526665  0.04400729  0.02336093  0.04126503
0.06939477  0.00060227  0.04936044  0.09090828  0.18223248
0.03051508  0.04216323  0.02830402  0.01718885  0.037135
0.01741819  0.04946918  0.02083038  0.02710084  0.05753947
0.0215374   0.01358508  0.06414886  0.00392436  0.02980766
0.02600211  0.03006885  0.06190335  0.01697731  0.03105099
0.01459555  0.05862602  0.027458    0.03863577  0.06215538
0.02310885  0.02535744  0.02144591  0.01172646  0.04263204
0.00572799  0.07045486  0.03635291  0.08606051  0.02835408
0.07768811  0.05190169  0.02499397  0.01843648  0.04519316
0.02707663  0.03121782  0.00746254  0.01991065  0.03040488
0.00799848  0.0899812   0.04471936  0.0883568   0.02673222
0.03082307  0.03169246  0.03955682  0.01086051  0.04291094
0.01891259  0.01458393  0.05254887  0.00508979  0.01914016
0.0598039   0.00540396  0.03451827  0.00117031  0.03421001
0.02025231  0.03981571  0.01452086  0.02379338  0.08268314
0.01323438  0.08953187  0.0308263   0.09119668  0.0053426
0.04671841  0.06181093  0.00506871  0.03385114  0.04870752
0.02923256  0.00394472  0.0442732   0.09677577  0.19517888
0.02513636  0.02504145  0.00030376  0.01139076  0.02735402
0.03861505  0.09223612  0.03783969  0.09233153  0.03538396
0.05131936  0.07361229  0.06960323  0.05268284  0.08037574
0.04093723  0.07748721  0.01486543  0.04505688  0.07816807
0.04071519  0.03543752  0.02680132  0.01260148  0.05117578
0.04887944  0.00682101  0.01486336  0.04219245  0.17920808
0.02206022  0.06936652  0.02172676  0.07737558  0.02270125
0.05891679  0.08292406  0.00465754  0.19322893  0.12965679
0.02103496  0.01198569  0.02003738  0.00437475  0.02889286
0.06817468  0.02310161  0.02088987  0.08563685  0.1713865
0.03466314  0.07563779  0.04798983  0.12410407  0.10805214
0.02645124  0.00779986  0.03878438  0.04032697  0.03720851
0.04245172  0.0767732   0.03064183  0.13559481  0.04123372
0.01533009  0.04609698  0.06908323  0.06199541  0.06660697
0.02067913  0.03507914  0.06104276  0.123144    0.07344133
0.05547062  0.08340306  0.00746343  0.07562601  0.04872117
0.05240983  0.0687969   0.01107271  0.13737463  0.05734664
0.04555851  0.07905499  0.05941278  0.00044121  0.08633209
0.06106962  0.09131795  0.0348228   0.08260457  0.09096324
0.03263574  0.02692323  0.04803725  0.11340602  0.06120015
0.04447431  0.04821242  0.06135382  0.19169307  0.10123833
0.04637016  0.00492512  0.06403058  0.04866623  0.11636252
0.03268882  0.02710567  0.0456557   0.08458831  0.03749615
0.03316888  0.06450967  0.03635588  0.17243621  0.04502976
0.06984005  0.04022544  0.06585617  0.04404518  0.03465773
0.04395817  0.02579361  0.02477052  0.06149561  0.16725017
0.06464349  0.00771178  0.00686606  0.00042425  0.10348578
0.00934486  0.01366981  0.01992433  0.04601871  0.18505099
0.03465153  0.00121741  0.01277791  0.03681985  0.17260398
0.01320112  0.03696374  0.06476079  0.02321701  0.06485721
0.02131298  0.05321357  0.04809683  0.03017837  0.06231129
0.02052824  0.05082914  0.04290764  0.02431763  0.04588017
0.05403125  0.05534583  0.02443948  0.03138071  0.0820689
0.03795239  0.08333215  0.05385435  0.04358262  0.08010676
0.05139149  0.0795029   0.04102159  0.04073876  0.05809452
0.02885608  0.00512797  0.04916108  0.09658533  0.01261768
0.03413886  0.03557324  0.00716836  0.02165 0.05408323
0.0135755   0.05300619  0.02062328  0.03543746  0.03569624
0.01715468  0.06125132  0.04911028  0.06702542  0.08892045
0.01310102  0.05962876  0.03302159  0.0408005   0.05466639
0.02571214  0.0291482   0.04306411  0.01707981  0.0458648
0.0451393   0.09082858  0.05363298  0.04710805  0.0686602
0.0400301   0.0691399   0.06439755  0.04048292  0.07559606
0.00004569  0.08398682  0.02993921  0.03795655  0.06369431
0.04805613  0.06276832  0.02760196  0.02581309  0.03863193
0.03233018  0.05016018  0.02297152  0.01871437  0.03119801
0.03439386  0.03640235  0.04556413  0.01093026  0.03071598
0.01708785  0.08075729  0.05349803  0.04016919  0.03406738
0.03511852  0.05901304  0.02539369  0.02866418  0.05422887
0.02089833  0.00799506  0.02710802  0.09923115  0.03341131
0.07620038  0.07091776  0.05684736  0.04868824  0.01488471
0.03076335  0.0798603   0.03947369  0.04902357  0.08645904
0.00291489  0.08578666  0.02417291  0.0848627   0.00185741
0.01698537  0.00144111  0.0435315   0.00054238  0.02614905
0.02534295  0.03141318  0.04159769  0.01526315  0.0414433
0.05044606  0.02315525  0.06888125  0.00959379  0.02555746
0.02425319  0.06002927  0.05544883  0.03373845  0.05540161
0.02077492  0.04037982  0.02352278  0.07764791  0.00485097
0.02447947  0.05725647  0.04215443  0.03989968  0.07010283
0.00838929  0.05185054  0.05080083  0.0662208   0.19563009
0.02398296  0.02365815  0.02275376  0.00502058  0.01702292
0.0141443   0.09242084  0.03466509  0.08971231  0.02140801
0.07529063  0.03755952  0.04269054  0.01849503  0.05809456
0.00107133  0.09170962  0.03603934  0.09534209  0.02367282
0.04782228  0.06253956  0.00119129  0.08077696  0.01824272
0.00629486  0.06875904  0.06128031  0.07450463  0.19844371
0.02694907  0.03081177  0.04577092  0.01154538  0.03766797
0.06401737  0.06887425  0.03870906  0.04662891  0.03929801
0.04930892  0.02294666  0.05814205  0.13471971  0.24381172
0.02342348  0.06827139  0.00120234  0.0299544   0.07845432
0.01056134  0.04322164  0.01330487  0.05640616  0.28500004
0.06463275  0.0622861   0.03942364  0.01967515  0.17478108
0.05430938  0.0996723   0.05561848  0.08075107  0.07749582
0.00638854  0.0352035   0.02128055  0.13071617  0.1222094
0.04749907  0.0462713   0.03656317  0.07115365  0.20660726
0.06377893  0.08661174  0.02026121  0.1774971   0.07807347
0.04192892  0.06750111  0.04119965  0.04267806  0.01852524
0.03799337  0.0180519   0.0429083   0.01375708  0.05972703
0.06341758  0.07212986  0.03310827  0.02114554  0.10647724
0.045023    0.05841875  0.02923618  0.01254788  0.02217118
0.03850311  0.04816616  0.02453807  0.05481878  0.17179953
0.07694898  0.01432386  0.02081842  0.1759318   0.25818037
0.06419612  0.09850147  0.05307816  0.04424878  0.0330264
0.04747181  0.09728518  0.00983778  0.01564879  0.09660962
0.07491101  0.07353706  0.03917547  0.08863711  0.01559246
0.03211964  0.02900791  0.03635698  0.01844715  0.05205287
0.06125721  0.05527027  0.03264517  0.03321908  0.05961518
0.00101416  0.03421193  0.03680718  0.01085783  0.01630135
0.04216142  0.04904037  0.03372237  0.02167837  0.05125814
