0.0414928   0.05651855  0.30484211  0.27630705  0.44280128
0.08662978  0.3279246   0.13269456  0.36202386  0.534499
0.02237908  0.21748144  0.04536585  0.16140003  0.21983107
0.02488882  0.2298914   0.36265441  0.4712443   0.51610621
0.00343076  0.00636889  0.05282231  0.01106795  0.26783273
0.06318902  0.2993406   0.29703795  0.32641345  0.54392768
0.06430581  0.33583412  0.24133117  0.42429321  0.13523335
0.04288283  0.32651225  0.0957833   0.39848087  0.55967251
0.05692625  0.08662733  0.16874384  0.3536259   0.36486959
0.2022021   0.00680842  0.01545916  0.29128344  0.35803334
0.00474664  0.27255829  0.37904608  0.22858452  0.35650302
0.08756963  0.11933534  0.11197867  0.39714926  0.41170387
0.18870137  0.12971414  0.36189552  0.46496123  0.44845234
0.09487573  0.029971    0.06426721  0.37830157  0.10193941
0.07973056  0.20169745  0.02315061  0.37877876  0.46337601
0.07190358  0.0397236   0.10726645  0.255198    0.18178795
0.09802793  0.02394338  0.26305472  0.04797596  0.59829958
0.09294257  0.02280012  0.21395003  0.0518807   0.44298473
0.02541645  0.29132849  0.09027967  0.4402974   0.17813233
0.02025596  0.24294049  0.28506305  0.00746207  0.4178857
0.33154728  0.28574489  0.14251316  0.00331116  0.15653853
0.02679844  0.40570895  0.07530467  0.36053667  0.52876036
0.34453224  0.0920485   0.04346454  0.45898545  0.50858029
0.06105462  0.08297128  0.02231802  0.06095661  0.28910241
0.0262714   0.07540966  0.02031384  0.05713229  0.33196544
0.25232119  0.33433298  0.05126491  0.15920154  0.36499938
0.02462574  0.06033774  0.01831116  0.06065852  0.50327059
0.05188153  0.18555747  0.01917307  0.06639341  0.23541115
0.09561468  0.37675272  0.31386869  0.02383453  0.33377107
0.09942123  0.28299016  0.04827571  0.25121369  0.14956862
0.00276533  0.11935367  0.08660969  0.04767112  0.36711741
0.08918558  0.18110216  0.38189325  0.46934593  0.15037604
0.00083097  0.24871338  0.04277551  0.05634079  0.13635499
0.07979054  0.05773946  0.20153136  0.3752225   0.38949853
0.24724767  0.22848842  0.31080465  0.35289453  0.16266425
0.01538674  0.18616975  0.09249856  0.00229226  0.40141788
0.00919182  0.08301828  0.25568156  0.21921795  0.35066147
0.36796558  0.27153512  0.15076453  0.00783204  0.18302278
0.46526373  0.29317638  0.08009569  0.38214764  0.35233722
0.00022078  0.03621729  0.08232378  0.05869077  0.4200442
0.49300085  0.45172473  0.08940033  0.16293986  0.3625482
0.06631327  0.39687304  0.01073845  0.39524476  0.38439892
0.3732124   0.0839182   0.00881738  0.45642315  0.4059224
0.12305849  0.38954706  0.39569003  0.04679477  0.40979699
0.46048152  0.05089708  0.0766769   0.03620092  0.08063481
0.01726576  0.3456363   0.00638313  0.0044426   0.11753438
0.29302891  0.36835863  0.0445965   0.17920837  0.56000642
0.16847703  0.10413621  0.00204213  0.09289505  0.46029939
0.02583171  0.19272675  0.02504373  0.04723597  0.23958941
0.39177373  0.07752648  0.09683335  0.02880451  0.04304593
0.10644346  0.4721483   0.19012186  0.0610291   0.16169875
0.021999    0.12981732  0.03691664  0.40956684  0.48253124
0.22914701  0.21995591  0.23775535  0.13505056  0.19634767
0.09205273  0.23202474  0.05295696  0.05883702  0.04518217
0.04391337  0.2663844   0.28550272  0.00116326  0.58217731
0.08566022  0.03154294  0.39307627  0.35615675  0.48480336
0.38127026  0.16324453  0.2224072   0.04124458  0.10869834
0.07018559  0.23659637  0.03054231  0.10100488  0.52454145
0.00727933  0.33585709  0.03031847  0.07937671  0.13110824
0.15077743  0.0920485   0.17280383  0.04508438  0.31272763
0.0343675   0.39096111  0.00989707  0.11042463  0.4385658
0.08516303  0.40124296  0.06808556  0.07812309  0.59752048
0.44936609  0.09949477  0.02916667  0.08762115  0.12013356
0.05298792  0.19050561  0.00317105  0.01238779  0.25123785
0.20225766  0.19427822  0.19894128  0.32531583  0.42813768
0.01495611  0.03726478  0.09438085  0.17510382  0.11231533
0.04876942  0.28299016  0.3257894   0.17809937  0.25483619
0.01482819  0.2262828   0.08643522  0.4357517   0.33309978
0.20138533  0.18110216  0.21445977  0.4015176   0.18395905
0.01049873  0.24871338  0.08157125  0.03263195  0.11176886
0.00663788  0.05773946  0.09400745  0.48608686  0.28472865
0.00174496  0.46990464  0.04337229  0.06638728  0.1392153
0.01485986  0.16497345  0.09505233  0.09825756  0.20591273
0.04837435  0.17073071  0.19693337  0.32869527  0.53885575
0.3651705   0.09035996  0.26428547  0.03873461  0.08980296
0.43023413  0.22487319  0.00024471  0.06733279  0.42850273
0.24819727  0.37889385  0.07324601  0.20791634  0.41636266
0.08571387  0.38386948  0.02011452  0.06459231  0.2194349
0.21535952  0.05595679  0.33699329  0.02041109  0.10420059
0.49936679  0.42496333  0.25672651  0.04979504  0.5764162
0.03485607  0.34533001  0.09235958  0.04544082  0.4173939
0.07951588  0.38360607  0.06639165  0.05851002  0.2430232
0.0589227   0.13439711  0.18615324  0.05920821  0.31442902
0.35743007  0.38991448  0.19838744  0.41671462  0.33643137
0.00401146  0.0489484   0.04544375  0.27867157  0.15959459
0.00167107  0.33250169  0.24450372  0.14316786  0.57539113
0.38825251  0.33340096  0.06683813  0.48459791  0.25745863
0.026912    0.00013671  0.11727332  0.13251148  0.30333515
0.00257522  0.32119817  0.28972718  0.32251305  0.5270611
0.03700281  0.27768203  0.2664983   0.17649243  0.47536965
0.06472533  0.20828744  0.01398943  0.0236397   0.17769825
0.03409361  0.1518557   0.0838595   0.09121136  0.20316455
0.2955996   0.03154294  0.05613688  0.10596657  0.01387485
0.0359756   0.24294049  0.03305876  0.29566707  0.31125325
0.22551167  0.23659637  0.16440125  0.31936681  0.10407752
0.00987031  0.16007469  0.05022866  0.35947024  0.4729288
0.18320752  0.22829368  0.08467328  0.21652148  0.24615829
0.028162    0.08297128  0.00221275  0.41829232  0.48288258
0.02400777  0.07540966  0.15315879  0.0197957   0.41210882
0.03721842  0.08291947  0.32544386  0.01775785  0.09597723
0.05897656  0.01328499  0.08025906  0.3376707   0.33393411
0.21354562  0.49246416  0.10715988  0.01868195  0.32528212
0.34274939  0.37675272  0.01486077  0.03712153  0.43572212
0.09960639  0.2297057   0.05703508  0.33250005  0.59630753
0.02158789  0.23883835  0.07056115  0.22818764  0.43974226
0.09742613  0.18110216  0.17913146  0.21570387  0.45054666
0.08475662  0.0220094   0.08966749  0.29999883  0.02586694
0.0037411   0.17059554  0.12678412  0.04853351  0.11785723
0.02665344  0.1189427   0.03461086  0.23322808  0.07793228
0.00040801  0.18616975  0.07179287  0.05400147  0.12640287
0.01052745  0.08301828  0.39879347  0.22576075  0.31635035
0.0677265   0.23784491  0.00497676  0.02088703  0.44985396
0.0979674   0.22487319  0.03264665  0.03318969  0.29012794
0.03277172  0.3333737   0.2200384   0.44175756  0.26499769
0.47125497  0.45172473  0.07968709  0.14005178  0.38370115
0.29023163  0.36706205  0.00511087  0.31503771  0.4930011
0.04570587  0.0839182   0.088213    0.12556278  0.44295171
0.01094284  0.20007338  0.22858073  0.09019912  0.47738641
0.45097539  0.05089708  0.22725347  0.05282913  0.46739919
0.01952519  0.14554719  0.36840516  0.14809572  0.10840815
0.29079351  0.38991448  0.1641528   0.42476871  0.37237913
0.01196602  0.10413621  0.09330721  0.47063836  0.45564241
0.0180973   0.19272675  0.17807547  0.06827385  0.0361478
0.45154444  0.11211497  0.02429424  0.01304854  0.41377667
0.32873598  0.0367832   0.06670169  0.05369024  0.28962926
0.1161247   0.37625315  0.11847385  0.02569537  0.33472129
0.01355342  0.34043898  0.00506346  0.39511098  0.51282214
0.00796524  0.30963607  0.32694721  0.39235771  0.56365848
0.0969681   0.30257532  0.28191662  0.33577522  0.53953771
0.0936618   0.14157529  0.10420432  0.01739973  0.21300324
0.01305278  0.01983499  0.11616069  0.20862497  0.22258137
0.00373136  0.25765786  0.05660034  0.04475153  0.2325362
0.05608247  0.07276221  0.19257133  0.20033097  0.17622985
0.22179734  0.04937366  0.09747852  0.2453072   0.25509369
0.04475433  0.05566772  0.33879153  0.0836882   0.06718018
0.08624196  0.27073068  0.1893929   0.25382343  0.46498969
0.01651192  0.28773222  0.26966844  0.27635019  0.46043595
0.07330821  0.31435861  0.34364426  0.37812422  0.57120638
0.04861635  0.30032755  0.32623182  0.33183093  0.53197465
0.04022396  0.34683296  0.05846093  0.47836797  0.10906635
0.05640453  0.35205573  0.07055573  0.48218211  0.12195691
0.0934093   0.14621385  0.0474832   0.46765371  0.11437864
0.09923282  0.35151611  0.09582949  0.48199676  0.15934957
0.08795999  0.34317892  0.04554168  0.46189043  0.1382431
0.09999641  0.17343668  0.03010638  0.47264354  0.15549093
0.05270574  0.34639852  0.05692493  0.49157594  0.15533629
0.06765629  0.34857573  0.0646227   0.46448808  0.16965484
0.02382239  0.11698389  0.09761396  0.46898553  0.58927051
0.04395915  0.34406004  0.06673114  0.02008427  0.14141576
0.02537901  0.34286889  0.00044555  0.48347461  0.11850604
0.01304135  0.36172865  0.01112631  0.0060046   0.1683631
0.09842014  0.16692238  0.04840526  0.48713824  0.10875744
0.02877674  0.13282431  0.00662625  0.47568613  0.10644814
0.02659835  0.33293519  0.05383102  0.46263896  0.10978829
0.09694186  0.03103942  0.04871643  0.42153842  0.58202782
0.08276131  0.32150008  0.36889375  0.38789971  0.58928006
0.33827362  0.02412488  0.05577344  0.09447034  0.29661186
0.35349305  0.24891565  0.06209683  0.4498776   0.35607517
0.09070647  0.04911111  0.04780109  0.06062464  0.06044676
0.01806694  0.12727914  0.04335874  0.08697439  0.23867267
0.20417838  0.10941075  0.11538888  0.16391333  0.16605025
0.39719128  0.21792007  0.09299158  0.06939386  0.50887622
0.20978879  0.03214934  0.02194337  0.13736528  0.20897474
0.0418661   0.06056619  0.32147244  0.14519814  0.30106565
0.06680107  0.0109184   0.07421414  0.35957815  0.39523397
0.07156825  0.15108826  0.00142163  0.09454107  0.11461856
0.10100534  0.12823794  0.04164535  0.08329998  0.10840755
0.00743363  0.12924224  0.0925612   0.07753226  0.14529119
0.3231439   0.00029209  0.03664364  0.04483343  0.47118916
0.0540372   0.12631744  0.00140834  0.19290423  0.48250246
0.00337055  0.18582479  0.19261509  0.24226802  0.35418437
0.05643581  0.3649289   0.28823876  0.0466401   0.17345543
0.06621954  0.25180191  0.21092354  0.17352387  0.39283997
0.02765102  0.28841408  0.2519145   0.29178038  0.51092322
0.05521689  0.30272392  0.30250853  0.34182836  0.53791677
0.01789392  0.33858611  0.02930329  0.46604671  0.12072837
0.02885174  0.3448559   0.0806035   0.4778072   0.10540524
0.06305483  0.35491919  0.04099754  0.00178426  0.15471007
0.0396889   0.16458905  0.05277189  0.45776808  0.11776836
0.04995946  0.346837    0.01700625  0.48068209  0.16698345
0.08894498  0.34895815  0.01869169  0.0026983   0.13901974
0.02576948  0.3430923   0.08058175  0.48255663  0.12556048
0.03755243  0.34876621  0.09451325  0.00173926  0.12828079
0.05076447  0.34704066  0.0879177   0.01259376  0.15410362
0.05635053  0.35153429  0.05587341  0.48738 0.14054275
0.02711083  0.3476088   0.06202895  0.017227    0.18555005
0.05705619  0.34005349  0.09149476  0.42950193  0.13086257
0.09372765  0.34744458  0.06062339  0.47091308  0.14681911
0.0487128   0.15478974  0.05870358  0.47370536  0.12047018
0.02449366  0.11913013  0.02840787  0.46973746  0.595082
0.02961697  0.34529375  0.09423366  0.49847965  0.14137069
0.09345046  0.35114591  0.09771165  0.03032874  0.18545746
0.02512819  0.13082884  0.037527    0.4501282   0.59617988
0.01035535  0.33967631  0.00221975  0.45061076  0.59437605
0.01858846  0.34876733  0.00425078  0.01208538  0.14483742
0.02997409  0.35015642  0.00880431  0.00828224  0.11736267
0.02414301  0.33816466  0.02781322  0.44076986  0.11263675
0.09120988  0.34558248  0.05403975  0.44914326  0.15389071
0.02480411  0.34253995  0.08312806  0.47320915  0.12570327
0.43281097  0.34090741  0.03751049  0.47638562  0.15042345
0.08771403  0.3470271   0.05255991  0.46280956  0.14884713
0.03031643  0.33808476  0.02753069  0.4649575   0.11243196
0.03768183  0.35093867  0.02610117  0.49654372  0.14587647
0.02387836  0.3406479   0.06228749  0.4517784   0.11495192
0.05323869  0.13051483  0.02866945  0.47093489  0.10608242
0.03581263  0.09791471  0.01099758  0.47581715  0.55963021
0.03477934  0.3530374   0.08039741  0.02408049  0.15359998
0.04435506  0.3537265   0.08831761  0.02166827  0.15744892
0.09211041  0.14084586  0.01119006  0.42912126  0.1044727
0.25339161  0.32337568  0.37552511  0.42485621  0.13563415
0.07622321  0.3344986   0.08003922  0.42347715  0.11635199
0.06109 0.30741565  0.32748412  0.34695291  0.53197932
0.04083146  0.34207788  0.06546638  0.45675111  0.11423511
0.38478191  0.19562357  0.06092528  0.04916274  0.26563713
0.09558921  0.06269162  0.09040414  0.05169124  0.56059216
0.2509829   0.16277733  0.0617155   0.04169763  0.41228076
0.43715345  0.06289354  0.04359707  0.08288893  0.57147087
0.33419725  0.03148052  0.20026019  0.32565094  0.3417573
0.36870884  0.0199113   0.14278128  0.0014553   0.54099192
0.37312031  0.09598105  0.02650426  0.3195641   0.18180308
0.3213744   0.32823108  0.2227395   0.22901927  0.04839678
0.07861947  0.0967543   0.19352538  0.09454973  0.28002349
0.03783576  0.00565481  0.07833973  0.18416082  0.27074397
0.32898414  0.49234909  0.05430351  0.07613288  0.59552242
0.40624019  0.31162843  0.07714365  0.04085448  0.59605622
0.0866715   0.15681868  0.09006075  0.05447436  0.21294467
0.11175756  0.39628374  0.16856744  0.21549454  0.29958258
0.38120678  0.04292889  0.04196903  0.38684336  0.29326208
0.04970262  0.0858759   0.09412054  0.01815571  0.47150816
0.09720722  0.03188784  0.04919914  0.44848724  0.1044307
0.04615301  0.30364219  0.28417244  0.36888459  0.52334296
0.00934606  0.31442475  0.03399161  0.44863349  0.1036008
0.00779293  0.32194614  0.00390547  0.39078663  0.56502846
0.34105083  0.34651992  0.08671091  0.01023466  0.19729019
0.03681058  0.34940974  0.07412996  0.01142244  0.13942519
0.05520538  0.3489857   0.06607219  0.00321655  0.14570573
0.05574897  0.34978894  0.06891212  0.48905942  0.16842672
0.07046855  0.35476595  0.08650891  0.00918349  0.17638047
0.04833493  0.35408497  0.02297395  0.49786753  0.16269762
0.08482228  0.34085832  0.09405352  0.45302747  0.13678368
0.03132779  0.34627263  0.06224308  0.48369911  0.13106258
0.04662752  0.34522874  0.0986948   0.05618927  0.16395233
0.03635433  0.35831484  0.04102496  0.04895031  0.16554156
0.06254815  0.35220171  0.0290276   0.06717504  0.17499757
0.02933083  0.34513002  0.08152121  0.01655381  0.13149415
0.04850169  0.3560991   0.01824384  0.01458257  0.14390924
0.04176064  0.35224204  0.08312478  0.00788734  0.13156157
0.09017558  0.35488237  0.07425926  0.46045201  0.15566115
0.49733888  0.35110893  0.00752526  0.42023946  0.1136953
0.0489982   0.34886673  0.398603    0.4357137   0.13709467
0.04331593  0.14180466  0.38886714  0.41620438  0.59983055
0.0471696   0.35430804  0.08885935  0.00943595  0.14607796
0.05852834  0.3504411   0.07773153  0.4984279   0.15647127
0.01768667  0.3413682   0.06892727  0.43638765  0.5953212
0.17101854  0.35255821  0.0977526   0.02223172  0.20476718
0.03678458  0.35414853  0.01718163  0.01182254  0.16026037
0.01388941  0.33741872  0.07573331  0.44343108  0.58492766
0.0207192   0.34020266  0.07758987  0.47064421  0.10631637
0.04650141  0.34553282  0.05386414  0.4678806   0.13013183
0.0720133   0.34406425  0.04867186  0.48062625  0.16458904
0.03042001  0.35062183  0.07845689  0.00518895  0.17049287
0.0562077   0.36491116  0.07052278  0.04132715  0.1906014
0.02876346  0.34970391  0.06861149  0.01698406  0.170425
0.07201138  0.05778177  0.06393131  0.39947923  0.57980324
0.02439987  0.34415368  0.04898806  0.45501729  0.12743323
0.02732209  0.33859852  0.02420616  0.4434831   0.12575935
0.09262066  0.34662587  0.08652905  0.47112272  0.14111176
0.03120067  0.33847204  0.05923141  0.47750444  0.12515543
0.01935656  0.33328451  0.04186444  0.45097807  0.11703974
0.00087011  0.0745845   0.04738166  0.39288871  0.56674342
0.0410069   0.34542586  0.053486    0.46462367  0.12314269
0.08142447  0.09856481  0.00251398  0.15846131  0.05878263
0.03857502  0.05332117  0.34874025  0.04685153  0.57247141
0.00897279  0.02753708  0.03825052  0.11242378  0.1099334
0.38099631  0.20982922  0.09373645  0.09449459  0.4086718
0.02562265  0.17087137  0.03147623  0.05923225  0.13494117
0.04160974  0.06324607  0.08069961  0.34691041  0.32686868
0.01584834  0.01993342  0.00608774  0.45874299  0.30621922
0.44176147  0.20999287  0.05788442  0.09507432  0.50976085
0.06745399  0.01129199  0.07553501  0.41923996  0.55473612
0.07502841  0.09880901  0.14701196  0.02890877  0.19508981
0.01506396  0.01868425  0.27881201  0.14870536  0.30556441
0.07795374  0.23289401  0.0461629   0.08247078  0.31344695
0.02242724  0.00859964  0.0620284   0.10040307  0.22590372
0.03263068  0.15559869  0.0534934   0.023366    0.18120233
0.06931009  0.06957145  0.08158849  0.03154128  0.1232597
0.48030264  0.44533837  0.04091518  0.29698704  0.42411871
0.09697237  0.33960692  0.07266486  0.47313963  0.17893849
0.02382194  0.33524028  0.35964686  0.46484853  0.14108989
0.02928723  0.34510507  0.05815881  0.48539566  0.12484499
0.02889266  0.3497755   0.06886462  0.49716034  0.15470142
0.47656241  0.34603054  0.05562389  0.43210656  0.5967022
0.0485357   0.34866759  0.06494748  0.45532177  0.13947373
