0.91844	0.616666667	0.5	2.066314368	1.410404549
0.502903226	0.922580645	0.5483871	1.57223541	1.098892409
1.204214286	1.230476191	0.5483871	1.4534608	2.913074495
0.593225806	0.913333333	0.5483871	1.645964113	1.065612795
0.723461538	0.923076923	0.46153846	1.833974863	1.36776161
0.714615385	1.093589743	0.46153846	1.005707588	1.512109905
1.385	0.917424243	0.36363636	1.098700123	1.942349175
1.2004	0.882666667	0.44	0.946123383	1.64074341
1.402307692	0.438461538	0.57692308	1.96057892	3.470576655
0.719166667	0.9225	0.41666667	0.94480187	1.72011455
0.429354839	0.912043011	0.5483871	1.708302438	1.131677935
1.010588235	1.778431373	1.017647059	1.645093675	2.54235032
0.606153846	1.008974358	0.46153846	1.029332183	1.550290035
0.364166667	0.501851852	0.61111111	1.66411407	1.097801633
1.086	1.220888889	0.5	2.012487438	3.015037535
0.508484848	0.911616162	0.57575758	1.66629305	1.232537355
0.466666667	0.925092593	0.61111111	1.583580768	1.04391575
0.527647059	1.017647058	0.58823529	1.803871435	1.145837445
0.557741935	0.623655917	0.5483871	1.79777388	1.373675195
0.916176923	1.237435898	0.57692308	2.361214743	1.393616897
1.115	1.210416667	0.5275	2.02115293	3.07999897
0.628214286	0.932142857	0.5	0.93095923	1.427899635
0.497333333	0.910555556	0.53333333	1.674305493	1.364105095
0.917209091	0.757575758	0.27272727	2.389936803	1.453088934
0.474117647	0.872549017	0.58823529	1.646170583	1.192869075
1.101111111	0.922962963	0.22222222	1.50106767	2.680004545
0.364594595	0.910450451	0.62162162	1.545856243	1.097794115
0.431351351	0.990991	0.62162162	1.566200248	1.099709516
0.630689655	0.716091953	0.51724138	1.880306468	1.32845622
0.703703704	0.916049383	0.44444444	0.938882528	1.48730045
1.094666667	0.406666667	0.56666667	1.672126873	3.095527905
0.517142857	0.8	0.57142857	1.6097132	1.02733612
0.586666667	1.244444445	0.48148148	1.073078173	1.51707317
0.915861538	1.283846154	0.57692308	2.518936943	1.372711006
1.112222222	1.197407407	1.016666667	1.717216825	2.55273056
0.434324324	0.901801802	0.59459459	1.710775453	1.093699832
0.583225806	1.093548387	0.5483871	1.83607392	1.198930555
1.209375	1.1375	0.5275	1.794881963	2.80975485
1.077222222	0.992592593	0.523333333	1.56879598	2.443798915
1.1966	0.876666667	0.4	0.928809556	1.501446533
1.302142857	0.521428572	0.4	1.877042368	1.35806972
0.917790909	1.326060606	0.27272727	0.929710785	1.460749644
1.076111111	1.206666667	0.22222222	1.747896313	2.562850315
0.79625	0.933194445	0.41666667	1.139549443	1.876844885
0.915958333	0.425	1.016666667	2.47934883	1.43558267
0.915391667	1.312777778	1.016666667	0.926166629	1.41276385
1.227857143	0.911666667	1.016666667	1.959120155	1.360946383
0.807368421	0.912105263	0.26315789	1.445311985	2.49768167
0.972631579	0.917719298	0.26315789	1.411222075	2.509511645
0.915430769	1.302051282	0.57692308	2.408033818	1.366623365
0.640689655	0.951724138	0.48275862	0.916768305	1.37843007
0.999444444	1.764814815	1.016666667	1.638246475	2.500797485
1.308125	1.23125	0.5625	1.99544553	2.973392965
0.547352941	0.962745098	0.58823529	1.750433983	1.12402366
0.9179	1.338484849	0.27272727	0.928667796	1.452891506
0.917091667	1.323611111	1.016666667	0.926011366	1.401794529
1.1937	0.939	0.4	0.927248331	1.522892609
0.724074074	0.935802468	0.48148148	0.910428463	1.593347905
0.509090909	0.5050505	0.57575758	1.713487313	1.2113318
0.5203125	0.9375	0.5625	1.71187153	1.2531929
0.944	0.8	0.3	1.407133895	2.381503485
1.498333333	0.694444445	1.016666667	2.435621898	1.419754537
1.018947368	0.421052633	0.26315789	1.36856213	2.48753357
0.608275862	0.912758621	0.51724138	1.828663155	1.43704184
0.917072727	1.218484849	0.36363636	2.448047513	1.445933464
1.314285714	0.464285715	0.36363636	1.995548938	3.43786948
0.840952381	0.924444445	0.28571429	1.277985625	2.10509255
0.707826087	0.928405797	0.39130435	1.054334028	1.85260474
0.641111111	0.921851852	0.48148148	1.863355743	1.491698655
0.779583333	0.912638889	0.41666667	0.945493388	1.80473423
1.329285714	0.45	0.41666667	1.979901705	1.366062056
0.9166	1.358787879	0.27272727	1.31731196	1.454464791
0.861	1.06	0.3	1.291704198	2.32194977
1.446923077	1.296923077	0.57692308	2.465355965	1.365142441
0.915909091	1.313030303	0.27272727	0.928868827	1.454566193
1.330714286	0.454761905	0.57142857	2.088969385	3.417574745
0.917222222	0.914074074	0.22222222	1.455305398	2.670108585
0.998421053	1.196842105	0.21052632	1.6186637	2.38509349
0.934210526	0.947368417	0.26315789	1.39087931	2.478471855
0.461388889	0.722222217	0.61111111	1.573768998	1.029738215
0.916783333	0.55	1.016666667	2.2032701	1.413998699
0.978823529	0.931372549	1.017647059	1.452487425	2.810766555
0.546060606	0.996969697	0.57575758	1.79449676	1.24415068
0.839444444	1.196666667	1.016666667	1.673360815	2.601594715
1.491666667	1.304444445	1.016666667	0.926442711	1.422440084
0.607666667	1.117777778	0.5	1.892590983	1.340042115
0.489444444	0.960185185	0.58333333	1.721070998	1.098800183
0.557419355	0.912795699	0.5483871	1.793836043	1.227449725
0.526206897	0.911264368	0.51724138	1.75479305	1.45288849
1.162941176	0.934901961	1.017647059	1.657867233	2.77273672
1.192454546	0.778787878	0.27272727	0.926326552	1.452922266
0.812727273	0.926969697	0.36363636	1.226996025	2.097384195
0.599259259	0.915061728	0.48148148	1.810523225	1.63219692
1.148823529	1.224705882	1.017647059	1.84991203	2.805306825
1.403571429	0.923571429	1.017647059	1.996343293	3.24472155
0.536875	0.910208333	0.5625	1.666020365	1.19755018
0.657857143	0.714285667	0.5	1.89107677	1.41175856
1.2033	1.343666667	0.5	1.326271275	1.485860214
0.94	1.001851852	0.22222222	1.566615168	2.566645305
0.998333333	0.4	0.22222222	1.467098938	2.54758093
1.356923077	0.494871795	0.57692308	2.185281665	1.375460376
0.5415625	0.854166667	0.5625	1.680261165	1.20058429
0.915515385	1.294358974	1.015384615	2.295263643	3.48509099
1.094705882	0.914705882	1.017647059	1.572956055	2.636035245
0.67375	0.934722222	0.41666667	1.857436838	1.7444822
0.472413793	0.913678161	0.51724138	1.72279385	1.288572905
1.369285714	0.411904762	0.51724138	1.862462128	3.46994945
1.091578947	0.911403509	0.26315789	1.43547014	2.341885615
0.63	0.91448718	0.46153846	1.847108463	1.618587935
0.709615385	1.393589743	0.42307692	1.08895179	1.571151295
1.118888889	1.202962963	1.016666667	1.696724818	2.47552914
